X590
Integration time [ms]: 40000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 0604028U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 945.27;12168.000; 2776.000;    0.000
 945.41;25868.000; 2540.000;    0.000
 945.55; 7912.000; 1896.000;    0.000
 945.68;11288.000; 2020.000;    0.000
 945.82;13960.000; 2512.000;    0.000
 945.96;22764.000; 2884.000;    0.000
 946.10;14416.000; 2088.000;    0.000
 946.24;19688.000; 2080.000;    0.000
 946.37;15428.000; 2688.000;    0.000
 946.51;16768.000; 2884.000;    0.000
 946.65; 8220.000; 1880.000;    0.000
 946.79;16268.000; 2060.000;    0.000
 946.93;15484.000; 2452.000;    0.000
 947.06;11188.000; 2704.000;    0.000
 947.20;11360.000; 1964.000;    0.000
 947.34;12116.000; 1884.000;    0.000
 947.48;15840.000; 2260.000;    0.000
 947.62;16712.000; 2456.000;    0.000
 947.75;10616.000; 1876.000;    0.000
 947.89;16384.000; 1916.000;    0.000
 948.03;14512.000; 2564.000;    0.000
 948.17;13324.000; 2496.000;    0.000
 948.31;16712.000; 1964.000;    0.000
 948.44;15680.000; 1952.000;    0.000
 948.58;10756.000; 2300.000;    0.000
 948.72;13572.000; 2472.000;    0.000
 948.86;12136.000; 2052.000;    0.000
 948.99;11072.000; 1904.000;    0.000
 949.13;16396.000; 2652.000;    0.000
 949.27;12712.000; 2864.000;    0.000
 949.41;14536.000; 1936.000;    0.000
 949.55;10524.000; 1960.000;    0.000
 949.68; 9364.000; 2624.000;    0.000
 949.82;14752.000; 2784.000;    0.000
 949.96;13320.000; 2016.000;    0.000
 950.10;16072.000; 2068.000;    0.000
 950.23;19064.000; 2556.000;    0.000
 950.37;16256.000; 2592.000;    0.000
 950.51;11740.000; 2180.000;    0.000
 950.65;11636.000; 1948.000;    0.000
 950.78; 6912.000; 2456.000;    0.000
 950.92;11020.000; 2572.000;    0.000
 951.06; 7408.000; 2008.000;    0.000
 951.20;11136.000; 1948.000;    0.000
 951.33;16052.000; 2396.000;    0.000
 951.47;16088.000; 2912.000;    0.000
 951.61;10512.000; 2080.000;    0.000
 951.75;14064.000; 1952.000;    0.000
 951.89; 8996.000; 2288.000;    0.000
 952.02;13192.000; 2184.000;    0.000
 952.16; 8252.000; 2032.000;    0.000
 952.30;17156.000; 1972.000;    0.000
 952.44;11356.000; 3048.000;    0.000
 952.57;14128.000; 2460.000;    0.000
 952.71; 7096.000; 1912.000;    0.000
 952.85;11776.000; 1976.000;    0.000
 952.99;11808.000; 2284.000;    0.000
 953.12;13232.000; 2584.000;    0.000
 953.26; 8788.000; 1884.000;    0.000
 953.40;16356.000; 2068.000;    0.000
 953.53;12880.000; 2604.000;    0.000
 953.67;18668.000; 2920.000;    0.000
 953.81;15984.000; 1964.000;    0.000
 953.95;10348.000; 1944.000;    0.000
 954.08;14732.000; 2324.000;    0.000
 954.22;11096.000; 2660.000;    0.000
 954.36;18756.000; 2060.000;    0.000
 954.50;13996.000; 1968.000;    0.000
 954.63;14992.000; 2620.000;    0.000
 954.77;12516.000; 2520.000;    0.000
 954.91; 9592.000; 1976.000;    0.000
 955.05;13964.000; 1948.000;    0.000
 955.18;14364.000; 2704.000;    0.000
 955.32;22696.000; 2636.000;    0.000
 955.46; 8988.000; 1912.000;    0.000
 955.59;12416.000; 1960.000;    0.000
 955.73;15968.000; 2672.000;    0.000
 955.87; 9672.000; 2516.000;    0.000
 956.01;12212.000; 1956.000;    0.000
 956.14;13720.000; 2040.000;    0.000
 956.28;12708.000; 2836.000;    0.000
 956.42;14220.000; 2712.000;    0.000
 956.55;12140.000; 2024.000;    0.000
 956.69;12164.000; 1900.000;    0.000
 956.83;12208.000; 2344.000;    0.000
 956.97;24400.000; 2792.000;    0.000
 957.10;10608.000; 1920.000;    0.000
 957.24;22136.000; 2164.000;    0.000
 957.38;13216.000; 2232.000;    0.000
 957.51;15968.000; 2536.000;    0.000
 957.65; 9812.000; 1936.000;    0.000
 957.79;12072.000; 1988.000;    0.000
 957.93;11328.000; 2212.000;    0.000
 958.06;10580.000; 2560.000;    0.000
 958.20;13400.000; 1944.000;    0.000
 958.34;10140.000; 1948.000;    0.000
 958.47; 9540.000; 2408.000;    0.000
 958.61;11680.000; 2728.000;    0.000
 958.75;11172.000; 1984.000;    0.000
 958.88;14000.000; 1900.000;    0.000
 959.02;14788.000; 2708.000;    0.000
 959.16;15352.000; 3156.000;    0.000
 959.30; 9888.000; 2016.000;    0.000
 959.43;11892.000; 1848.000;    0.000
 959.57; 9204.000; 2340.000;    0.000
 959.71;15344.000; 2404.000;    0.000
 959.84; 8556.000; 1904.000;    0.000
 959.98; 8160.000; 1880.000;    0.000
 960.12;10888.000; 2308.000;    0.000
 960.25;11736.000; 2508.000;    0.000
 960.39; 5372.000; 1880.000;    0.000
 960.53;11672.000; 1836.000;    0.000
 960.66;11728.000; 2464.000;    0.000
 960.80;10636.000; 2248.000;    0.000
 960.94; 8864.000; 1888.000;    0.000
 961.07;13000.000; 1916.000;    0.000
 961.21;15552.000; 2448.000;    0.000
 961.35;12924.000; 2708.000;    0.000
 961.48;12052.000; 1900.000;    0.000
 961.62;10288.000; 1956.000;    0.000
 961.76;13512.000; 2368.000;    0.000
 961.89;16716.000; 2588.000;    0.000
 962.03;12696.000; 2032.000;    0.000
 962.17;16924.000; 2012.000;    0.000
 962.30;18572.000; 2644.000;    0.000
 962.44;11800.000; 2464.000;    0.000
 962.58;15864.000; 1944.000;    0.000
 962.71;11344.000; 1768.000;    0.000
 962.85;11756.000; 2340.000;    0.000
 962.99;15572.000; 2228.000;    0.000
 963.12;11576.000; 1944.000;    0.000
 963.26;15204.000; 1956.000;    0.000
 963.40; 8848.000; 2588.000;    0.000
 963.53;11036.000; 2528.000;    0.000
 963.67; 8176.000; 1924.000;    0.000
 963.81; 9580.000; 1836.000;    0.000
 963.94;11576.000; 2144.000;    0.000
 964.08;10648.000; 2272.000;    0.000
 964.22;10268.000; 1876.000;    0.000
 964.35;10968.000; 1928.000;    0.000
 964.49;20568.000; 2532.000;    0.000
 964.63;15656.000; 2608.000;    0.000
 964.76;13776.000; 1980.000;    0.000
 964.90; 8472.000; 1912.000;    0.000
 965.04;13132.000; 2640.000;    0.000
 965.17;13044.000; 2424.000;    0.000
 965.31;15308.000; 2092.000;    0.000
 965.44;11788.000; 1952.000;    0.000
 965.58;12600.000; 2340.000;    0.000
 965.72;11076.000; 2544.000;    0.000
 965.85;12568.000; 1976.000;    0.000
 965.99;10372.000; 1872.000;    0.000
 966.13;11744.000; 2508.000;    0.000
 966.26;18768.000; 2280.000;    0.000
 966.40;12228.000; 2004.000;    0.000
 966.54;11792.000; 1900.000;    0.000
 966.67; 7780.000; 2208.000;    0.000
 966.81;16844.000; 2724.000;    0.000
 966.94;14744.000; 1968.000;    0.000
 967.08;13040.000; 2056.000;    0.000
 967.22;16984.000; 2284.000;    0.000
 967.35; 8752.000; 2584.000;    0.000
 967.49;18476.000; 2104.000;    0.000
 967.63;13848.000; 1892.000;    0.000
 967.76;17036.000; 2472.000;    0.000
 967.90;18620.000; 2464.000;    0.000
 968.03;12760.000; 1908.000;    0.000
 968.17;12368.000; 1964.000;    0.000
 968.31;15852.000; 2444.000;    0.000
 968.44;20972.000; 2544.000;    0.000
 968.58; 9928.000; 1876.000;    0.000
 968.71; 8996.000; 1852.000;    0.000
 968.85;18316.000; 2676.000;    0.000
 968.99; 9876.000; 2388.000;    0.000
 969.12;12568.000; 2048.000;    0.000
 969.26;14204.000; 1948.000;    0.000
 969.40; 9940.000; 2372.000;    0.000
 969.53; 9936.000; 2472.000;    0.000
 969.67; 9572.000; 1872.000;    0.000
 969.80;11936.000; 1844.000;    0.000
 969.94; 9564.000; 2292.000;    0.000
 970.08;13608.000; 2296.000;    0.000
 970.21;12116.000; 1884.000;    0.000
 970.35; 7680.000; 1876.000;    0.000
 970.48;10104.000; 2448.000;    0.000
 970.62;13444.000; 2508.000;    0.000
 970.76;20716.000; 2132.000;    0.000
 970.89;12416.000; 1844.000;    0.000
 971.03;13224.000; 2344.000;    0.000
 971.16;17636.000; 2296.000;    0.000
 971.30;10008.000; 1976.000;    0.000
 971.43; 9044.000; 1920.000;    0.000
 971.57;16016.000; 2552.000;    0.000
 971.71;11528.000; 2512.000;    0.000
 971.84;17244.000; 1956.000;    0.000
 971.98;10736.000; 2008.000;    0.000
 972.11;17616.000; 2440.000;    0.000
 972.25;14760.000; 2292.000;    0.000
 972.39;13344.000; 1872.000;    0.000
 972.52;10468.000; 1896.000;    0.000
 972.66;11976.000; 2392.000;    0.000
 972.79;12660.000; 2420.000;    0.000
 972.93;22044.000; 2152.000;    0.000
 973.06;15128.000; 1956.000;    0.000
 973.20;17120.000; 2584.000;    0.000
 973.34;17868.000; 2244.000;    0.000
 973.47; 8552.000; 1952.000;    0.000
 973.61;11808.000; 2008.000;    0.000
 973.74;11892.000; 2468.000;    0.000
 973.88;10456.000; 2424.000;    0.000
 974.01;12460.000; 1996.000;    0.000
 974.15;16868.000; 1968.000;    0.000
 974.29;15872.000; 2480.000;    0.000
 974.42;15296.000; 2484.000;    0.000
 974.56;14376.000; 2052.000;    0.000
 974.69; 6012.000; 1740.000;    0.000
 974.83;13616.000; 2232.000;    0.000
 974.96;14552.000; 2296.000;    0.000
 975.10;14548.000; 1992.000;    0.000
 975.24; 8616.000; 1804.000;    0.000
 975.37;13008.000; 2516.000;    0.000
 975.51;11512.000; 2504.000;    0.000
 975.64;10344.000; 1932.000;    0.000
 975.78;17300.000; 2028.000;    0.000
 975.91;12860.000; 2200.000;    0.000
 976.05;10308.000; 2284.000;    0.000
 976.18;10772.000; 1920.000;    0.000
 976.32;14452.000; 1960.000;    0.000
 976.45;16024.000; 2240.000;    0.000
 976.59;16240.000; 2608.000;    0.000
 976.73;15164.000; 2024.000;    0.000
 976.86;12720.000; 1940.000;    0.000
 977.00;14728.000; 2504.000;    0.000
 977.13;17452.000; 2740.000;    0.000
 977.27;11380.000; 1928.000;    0.000
 977.40;17064.000; 2028.000;    0.000
 977.54;13056.000; 2376.000;    0.000
 977.67;10792.000; 2360.000;    0.000
 977.81; 7272.000; 1884.000;    0.000
 977.94;11508.000; 1908.000;    0.000
 978.08;16464.000; 2480.000;    0.000
 978.21;14724.000; 2612.000;    0.000
 978.35;17804.000; 2012.000;    0.000
 978.49; 9112.000; 1872.000;    0.000
 978.62; 9896.000; 2568.000;    0.000
 978.76;14252.000; 2368.000;    0.000
 978.89; 9456.000; 1984.000;    0.000
 979.03; 8284.000; 1876.000;    0.000
 979.16;11708.000; 2456.000;    0.000
 979.30;15448.000; 2744.000;    0.000
 979.43;14992.000; 2052.000;    0.000
 979.57;12744.000; 1992.000;    0.000
 979.70;10508.000; 2088.000;    0.000
 979.84;14776.000; 2212.000;    0.000
 979.97; 8336.000; 1864.000;    0.000
 980.11;10724.000; 1876.000;    0.000
 980.24;14016.000; 2788.000;    0.000
 980.38;15700.000; 2756.000;    0.000
 980.51;14060.000; 1952.000;    0.000
 980.65;18676.000; 2072.000;    0.000
 980.78;14164.000; 2428.000;    0.000
 980.92;15712.000; 2488.000;    0.000
 981.05; 8496.000; 1880.000;    0.000
 981.19; 7784.000; 1936.000;    0.000
 981.32;12148.000; 2280.000;    0.000
 981.46;17948.000; 2580.000;    0.000
 981.59;10500.000; 1952.000;    0.000
 981.73;10456.000; 1920.000;    0.000
 981.86;11836.000; 2280.000;    0.000
 982.00;10940.000; 2316.000;    0.000
 982.13;16020.000; 1932.000;    0.000
 982.27;17928.000; 2052.000;    0.000
 982.40;16576.000; 2556.000;    0.000
 982.54;18436.000; 2508.000;    0.000
 982.67;10440.000; 1944.000;    0.000
 982.81;14164.000; 2020.000;    0.000
 982.94;12328.000; 2456.000;    0.000
 983.08;11608.000; 2564.000;    0.000
 983.21;12596.000; 1996.000;    0.000
 983.35;11824.000; 1988.000;    0.000
 983.48;15168.000; 2800.000;    0.000
 983.62;18192.000; 2476.000;    0.000
 983.75;11796.000; 1992.000;    0.000
 983.89;21236.000; 2128.000;    0.000
 984.02;16896.000; 2672.000;    0.000
 984.16;14556.000; 2392.000;    0.000
 984.29;12688.000; 2112.000;    0.000
 984.43;15936.000; 1896.000;    0.000
 984.56;13248.000; 2528.000;    0.000
 984.70;17920.000; 2968.000;    0.000
 984.83;22148.000; 2152.000;    0.000
 984.97;10704.000; 1812.000;    0.000
 985.10;11300.000; 2684.000;    0.000
 985.23;15856.000; 2732.000;    0.000
 985.37; 8648.000; 1836.000;    0.000
 985.50;13808.000; 1948.000;    0.000
 985.64;17024.000; 2576.000;    0.000
 985.77;10824.000; 2516.000;    0.000
 985.91; 9336.000; 1912.000;    0.000
 986.04;16560.000; 2000.000;    0.000
 986.18;15084.000; 2544.000;    0.000
 986.31;13072.000; 2736.000;    0.000
 986.45; 9760.000; 1992.000;    0.000
 986.58;13628.000; 2000.000;    0.000
 986.72;15184.000; 2568.000;    0.000
 986.85;11404.000; 2064.000;    0.000
 986.98; 9524.000; 1920.000;    0.000
 987.12;11444.000; 1984.000;    0.000
 987.25;11980.000; 2564.000;    0.000
 987.39; 9696.000; 2356.000;    0.000
 987.52;18056.000; 2044.000;    0.000
 987.66;16224.000; 1944.000;    0.000
 987.79;14892.000; 2508.000;    0.000
 987.93;16588.000; 2864.000;    0.000
 988.06;11172.000; 1996.000;    0.000
 988.19;15264.000; 1964.000;    0.000
 988.33;14744.000; 2252.000;    0.000
 988.46;16860.000; 2528.000;    0.000
 988.60;17228.000; 2092.000;    0.000
 988.73;10004.000; 1916.000;    0.000
 988.87;11160.000; 2532.000;    0.000
 989.00; 8036.000; 2432.000;    0.000
 989.14;10900.000; 1948.000;    0.000
 989.27;13036.000; 1932.000;    0.000
 989.40;10012.000; 2512.000;    0.000
 989.54; 8704.000; 2556.000;    0.000
 989.67;10572.000; 1888.000;    0.000
 989.81;14908.000; 1920.000;    0.000
 989.94;13072.000; 2292.000;    0.000
 990.08;18960.000; 2504.000;    0.000
 990.21;17744.000; 1944.000;    0.000
 990.34; 9052.000; 1900.000;    0.000
 990.48; 9904.000; 2396.000;    0.000
 990.61;15016.000; 2448.000;    0.000
 990.75;15812.000; 2124.000;    0.000
 990.88;22116.000; 1968.000;    0.000
 991.02;10660.000; 2004.000;    0.000
 991.15;10904.000; 2960.000;    0.000
 991.28; 8820.000; 1868.000;    0.000
 991.42;13304.000; 1856.000;    0.000
 991.55;10592.000; 2316.000;    0.000
 991.69;10608.000; 2292.000;    0.000
 991.82;13668.000; 1976.000;    0.000
 991.95;11732.000; 1904.000;    0.000
 992.09; 8844.000; 2156.000;    0.000
 992.22;15596.000; 2680.000;    0.000
 992.36;10564.000; 1992.000;    0.000
 992.49;13196.000; 1860.000;    0.000
 992.62;12948.000; 2512.000;    0.000
 992.76;10576.000; 2348.000;    0.000
 992.89; 7736.000; 1924.000;    0.000
 993.03; 7956.000; 1988.000;    0.000
 993.16;18688.000; 2156.000;    0.000
 993.29;20180.000; 2260.000;    0.000
 993.43; 8236.000; 2024.000;    0.000
 993.56;12380.000; 2028.000;    0.000
 993.70;11284.000; 2816.000;    0.000
 993.83;13068.000; 2580.000;    0.000
 993.96;17660.000; 2100.000;    0.000
 994.10; 8544.000; 1844.000;    0.000
 994.23; 9508.000; 2524.000;    0.000
 994.37;15884.000; 2456.000;    0.000
 994.50;14872.000; 1976.000;    0.000
 994.63;10980.000; 2020.000;    0.000
 994.77; 7560.000; 2408.000;    0.000
 994.90;18652.000; 2744.000;    0.000
 995.04;22036.000; 2136.000;    0.000
 995.17;10608.000; 1892.000;    0.000
 995.30;22700.000; 2512.000;    0.000
 995.44;16148.000; 2292.000;    0.000
 995.57;12360.000; 2036.000;    0.000
 995.70;10248.000; 1912.000;    0.000
 995.84; 9432.000; 2608.000;    0.000
 995.97;16128.000; 2436.000;    0.000
 996.11;13808.000; 1908.000;    0.000
 996.24;13540.000; 1864.000;    0.000
 996.37;16308.000; 2548.000;    0.000
 996.51;12260.000; 2356.000;    0.000
 996.64;20364.000; 2132.000;    0.000
 996.77;10772.000; 1876.000;    0.000
 996.91; 8928.000; 2320.000;    0.000
 997.04;16296.000; 2488.000;    0.000
 997.18;12160.000; 1848.000;    0.000
 997.31; 9792.000; 1864.000;    0.000
 997.44;16448.000; 2432.000;    0.000
 997.58;12844.000; 2600.000;    0.000
 997.71;10052.000; 1916.000;    0.000
 997.84;14828.000; 1960.000;    0.000
 997.98;11536.000; 2592.000;    0.000
 998.11;18292.000; 2332.000;    0.000
 998.24;20528.000; 2132.000;    0.000
 998.38;12572.000; 1972.000;    0.000
 998.51;16132.000; 2328.000;    0.000
 998.64;15400.000; 2712.000;    0.000
 998.78; 9512.000; 1820.000;    0.000
 998.91; 9988.000; 1972.000;    0.000
 999.04;16676.000; 2372.000;    0.000
 999.18;16076.000; 2512.000;    0.000
 999.31; 9508.000; 1920.000;    0.000
 999.45;11584.000; 2048.000;    0.000
 999.58;20508.000; 2496.000;    0.000
 999.71;15616.000; 2576.000;    0.000
 999.85;16032.000; 2064.000;    0.000
 999.98;12356.000; 1940.000;    0.000
1000.11;14748.000;    0.000;    0.000
1000.25;10892.000;    0.000;    0.000
1000.38;15440.000;    0.000;    0.000
1000.51;12996.000;    0.000;    0.000
1000.65;15320.000;    0.000;    0.000
1000.78;12360.000;    0.000;    0.000
1000.91;10884.000;    0.000;    0.000
1001.05;10188.000;    0.000;    0.000
1001.18;11112.000;    0.000;    0.000
1001.31;13940.000;    0.000;    0.000
1001.45;15168.000;    0.000;    0.000
1001.58;14400.000;    0.000;    0.000
1001.71;19140.000;    0.000;    0.000
1001.85;18336.000;    0.000;    0.000
1001.98; 8812.000;    0.000;    0.000
1002.11;15068.000;    0.000;    0.000
1002.24;16072.000;    0.000;    0.000
1002.38;13916.000;    0.000;    0.000
1002.51;13524.000;    0.000;    0.000
1002.64; 6892.000;    0.000;    0.000
1002.78;14100.000;    0.000;    0.000
1002.91; 8128.000;    0.000;    0.000
1003.04;12792.000;    0.000;    0.000
1003.18;10108.000;    0.000;    0.000
1003.31;15072.000;    0.000;    0.000
1003.44;10228.000;    0.000;    0.000
1003.58;14308.000;    0.000;    0.000
1003.71; 8936.000;    0.000;    0.000
1003.84; 7584.000;    0.000;    0.000
1003.98;11272.000;    0.000;    0.000
1004.11; 9220.000;    0.000;    0.000
1004.24;10792.000;    0.000;    0.000
1004.37;16704.000;    0.000;    0.000
1004.51;10248.000;    0.000;    0.000
1004.64;16648.000;    0.000;    0.000
1004.77;11220.000;    0.000;    0.000
1004.91; 8572.000;    0.000;    0.000
1005.04; 8964.000;    0.000;    0.000
1005.17;14492.000;    0.000;    0.000
1005.30;12620.000;    0.000;    0.000
1005.44;19180.000;    0.000;    0.000
1005.57; 9604.000;    0.000;    0.000
1005.70;12392.000;    0.000;    0.000
1005.84;22480.000;    0.000;    0.000
1005.97;11988.000;    0.000;    0.000
1006.10;14900.000;    0.000;    0.000
1006.23;11104.000;    0.000;    0.000
1006.37;13576.000;    0.000;    0.000
1006.50;17260.000;    0.000;    0.000
1006.63;16684.000;    0.000;    0.000
1006.77;10980.000;    0.000;    0.000
1006.90;16064.000;    0.000;    0.000
1007.03;13236.000;    0.000;    0.000
1007.16;13632.000;    0.000;    0.000
1007.30;15192.000;    0.000;    0.000
1007.43;14900.000;    0.000;    0.000
1007.56;14432.000;    0.000;    0.000
1007.70;17476.000;    0.000;    0.000
1007.83; 7532.000;    0.000;    0.000
1007.96;12668.000;    0.000;    0.000
1008.09;18068.000;    0.000;    0.000
1008.23;13496.000;    0.000;    0.000
1008.36; 6796.000;    0.000;    0.000
1008.49;17064.000;    0.000;    0.000
1008.62;20268.000;    0.000;    0.000
1008.76;13356.000;    0.000;    0.000
1008.89;18508.000;    0.000;    0.000
1009.02;15692.000;    0.000;    0.000
1009.15;12172.000;    0.000;    0.000
1009.29;21808.000;    0.000;    0.000
1009.42; 9796.000;    0.000;    0.000
1009.55;16512.000;    0.000;    0.000
1009.68;16188.000;    0.000;    0.000
1009.82;12400.000;    0.000;    0.000
1009.95; 9256.000;    0.000;    0.000
1010.08; 7740.000;    0.000;    0.000
1010.21;11704.000;    0.000;    0.000
1010.35;18416.000;    0.000;    0.000
1010.48;14376.000;    0.000;    0.000
1010.61;18256.000;    0.000;    0.000
1010.74; 7272.000;    0.000;    0.000
1010.88;22336.000;    0.000;    0.000
1011.01;12632.000;    0.000;    0.000
1011.14; 7732.000;    0.000;    0.000
1011.27;17960.000;    0.000;    0.000
1011.41; 9868.000;    0.000;    0.000
1011.54; 9868.000;    0.000;    0.000
1011.67;13436.000;    0.000;    0.000
1011.80;16916.000;    0.000;    0.000
1011.94;14348.000;    0.000;    0.000
1012.07; 9024.000;    0.000;    0.000
1012.20;18816.000;    0.000;    0.000
1012.33;10960.000;    0.000;    0.000
1012.46;13048.000;    0.000;    0.000
1012.60;15384.000;    0.000;    0.000
1012.73;10876.000;    0.000;    0.000
1012.86;16008.000;    0.000;    0.000
1012.99;13404.000;    0.000;    0.000
1013.13;14200.000;    0.000;    0.000
1013.26;24420.000;    0.000;    0.000
1013.39;10360.000;    0.000;    0.000
1013.52;14616.000;    0.000;    0.000
1013.65;14916.000;    0.000;    0.000
1013.79;14320.000;    0.000;    0.000
1013.92;14344.000;    0.000;    0.000
1014.05;13624.000;    0.000;    0.000
1014.18;21788.000;    0.000;    0.000
1014.31;17984.000;    0.000;    0.000
1014.45;12164.000;    0.000;    0.000
1014.58;16780.000;    0.000;    0.000
1014.71;16452.000;    0.000;    0.000
1014.84;15204.000;    0.000;    0.000
1014.98;20864.000;    0.000;    0.000
1015.11;15544.000;    0.000;    0.000
1015.24; 8852.000;    0.000;    0.000
1015.37; 9844.000;    0.000;    0.000
1015.50;13848.000;    0.000;    0.000
1015.64;12752.000;    0.000;    0.000
1015.77;10556.000;    0.000;    0.000
1015.90;10728.000;    0.000;    0.000
1016.03;14720.000;    0.000;    0.000
1016.16;15128.000;    0.000;    0.000
1016.29;11560.000;    0.000;    0.000
1016.43;12424.000;    0.000;    0.000
1016.56;11200.000;    0.000;    0.000
1016.69;19520.000;    0.000;    0.000
1016.82;19816.000;    0.000;    0.000
1016.95;12116.000;    0.000;    0.000
1017.09;17584.000;    0.000;    0.000
1017.22;11912.000;    0.000;    0.000
1017.35;16240.000;    0.000;    0.000
1017.48;15488.000;    0.000;    0.000
1017.61;15500.000;    0.000;    0.000
1017.75;10828.000;    0.000;    0.000
1017.88;16268.000;    0.000;    0.000
1018.01;11156.000;    0.000;    0.000
1018.14;13056.000;    0.000;    0.000
1018.27;21048.000;    0.000;    0.000
1018.40;10508.000;    0.000;    0.000
1018.54; 8404.000;    0.000;    0.000
1018.67; 9620.000;    0.000;    0.000
1018.80;18184.000;    0.000;    0.000
1018.93;15104.000;    0.000;    0.000
1019.06; 6760.000;    0.000;    0.000
1019.19;12360.000;    0.000;    0.000
1019.33;11384.000;    0.000;    0.000
1019.46;13612.000;    0.000;    0.000
1019.59; 7332.000;    0.000;    0.000
1019.72;13288.000;    0.000;    0.000
1019.85;12744.000;    0.000;    0.000
1019.98;12204.000;    0.000;    0.000
1020.12;10548.000;    0.000;    0.000
1020.25;11944.000;    0.000;    0.000
1020.38;10912.000;    0.000;    0.000
1020.51;12032.000;    0.000;    0.000
1020.64;12776.000;    0.000;    0.000
1020.77;14216.000;    0.000;    0.000
1020.90;12556.000;    0.000;    0.000
1021.04; 8000.000;    0.000;    0.000
1021.17; 7176.000;    0.000;    0.000
1021.30;15272.000;    0.000;    0.000
1021.43;12736.000;    0.000;    0.000
1021.56;14376.000;    0.000;    0.000
1021.69;14380.000;    0.000;    0.000
1021.82;12716.000;    0.000;    0.000
1021.96;17536.000;    0.000;    0.000
1022.09;11280.000;    0.000;    0.000
1022.22;10152.000;    0.000;    0.000
1022.35;18544.000;    0.000;    0.000
1022.48;10200.000;    0.000;    0.000
1022.61; 9332.000;    0.000;    0.000
1022.74;13784.000;    0.000;    0.000
1022.87;10308.000;    0.000;    0.000
1023.01; 8616.000;    0.000;    0.000
1023.14; 8988.000;    0.000;    0.000
1023.27;16432.000;    0.000;    0.000
1023.40;12904.000;    0.000;    0.000
1023.53;16340.000;    0.000;    0.000
1023.66;13712.000;    0.000;    0.000
1023.79;17088.000;    0.000;    0.000
1023.92;16824.000;    0.000;    0.000
1024.06;11028.000;    0.000;    0.000
1024.19; 7392.000;    0.000;    0.000
1024.32; 9568.000;    0.000;    0.000
1024.45; 7484.000;    0.000;    0.000
1024.58;13012.000;    0.000;    0.000
1024.71; 9540.000;    0.000;    0.000
1024.84;13040.000;    0.000;    0.000
1024.97;12904.000;    0.000;    0.000
1025.11;16104.000;    0.000;    0.000
1025.24;11736.000;    0.000;    0.000
1025.37;15624.000;    0.000;    0.000
1025.50;12544.000;    0.000;    0.000
1025.63; 9052.000;    0.000;    0.000
1025.76;12884.000;    0.000;    0.000
1025.89;11284.000;    0.000;    0.000
1026.02;14076.000;    0.000;    0.000
1026.15;10440.000;    0.000;    0.000
1026.28;15728.000;    0.000;    0.000
1026.42;15256.000;    0.000;    0.000
1026.55;15504.000;    0.000;    0.000
1026.68;14624.000;    0.000;    0.000
1026.81;15180.000;    0.000;    0.000
1026.94;13232.000;    0.000;    0.000
1027.07;18084.000;    0.000;    0.000
1027.20;18208.000;    0.000;    0.000
1027.33;16372.000;    0.000;    0.000
1027.46;12684.000;    0.000;    0.000
1027.59;21940.000;    0.000;    0.000
1027.72;16088.000;    0.000;    0.000
1027.86;18336.000;    0.000;    0.000
1027.99;12464.000;    0.000;    0.000
1028.12;13316.000;    0.000;    0.000
1028.25;14872.000;    0.000;    0.000
1028.38;17208.000;    0.000;    0.000
1028.51; 8032.000;    0.000;    0.000
1028.64; 8088.000;    0.000;    0.000
1028.77;10560.000;    0.000;    0.000
1028.90; 8736.000;    0.000;    0.000
1029.03;10092.000;    0.000;    0.000
1029.16;10736.000;    0.000;    0.000
1029.29;14520.000;    0.000;    0.000
1029.42;13456.000;    0.000;    0.000
1029.56; 8064.000;    0.000;    0.000
1029.69;11560.000;    0.000;    0.000
1029.82;15064.000;    0.000;    0.000
1029.95; 8544.000;    0.000;    0.000
1030.08;13208.000;    0.000;    0.000
1030.21; 9716.000;    0.000;    0.000
1030.34;10108.000;    0.000;    0.000
1030.47;12540.000;    0.000;    0.000
1030.60;15464.000;    0.000;    0.000
1030.73;16088.000;    0.000;    0.000
1030.86;13064.000;    0.000;    0.000
1030.99;10392.000;    0.000;    0.000
1031.12;10228.000;    0.000;    0.000
1031.25;12472.000;    0.000;    0.000
1031.38; 7612.000;    0.000;    0.000
1031.51; 7928.000;    0.000;    0.000
1031.64;23336.000;    0.000;    0.000
1031.78;13312.000;    0.000;    0.000
1031.91;16460.000;    0.000;    0.000
1032.04;18556.000;    0.000;    0.000
1032.17;11064.000;    0.000;    0.000
1032.30;17204.000;    0.000;    0.000
1032.43;13464.000;    0.000;    0.000
1032.56;11180.000;    0.000;    0.000
1032.69;11168.000;    0.000;    0.000
1032.82;20248.000;    0.000;    0.000
1032.95;16240.000;    0.000;    0.000
1033.08;11160.000;    0.000;    0.000
1033.21;13436.000;    0.000;    0.000
1033.34;10092.000;    0.000;    0.000
1033.47;10628.000;    0.000;    0.000
1033.60;10736.000;    0.000;    0.000
1033.73;16376.000;    0.000;    0.000
1033.86;14248.000;    0.000;    0.000
1033.99;18348.000;    0.000;    0.000
1034.12; 9376.000;    0.000;    0.000
1034.25;10872.000;    0.000;    0.000
1034.38;19908.000;    0.000;    0.000
1034.51;11752.000;    0.000;    0.000
1034.64;17272.000;    0.000;    0.000
