X590
Integration time [ms]: 40000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 0604028U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 851.45;10360.000; 1860.000;    0.000
 851.60;13572.000; 1940.000;    0.000
 851.74;13128.000; 2520.000;    0.000
 851.89;12656.000; 2676.000;    0.000
 852.03; 7324.000; 1880.000;    0.000
 852.18; 9840.000; 1904.000;    0.000
 852.32; 9388.000; 2536.000;    0.000
 852.47;11752.000; 2456.000;    0.000
 852.61; 9996.000; 1920.000;    0.000
 852.76; 9292.000; 1844.000;    0.000
 852.90;13084.000; 2448.000;    0.000
 853.05;17836.000; 2796.000;    0.000
 853.19;10472.000; 1872.000;    0.000
 853.34;13656.000; 1908.000;    0.000
 853.48;11516.000; 2348.000;    0.000
 853.63;14336.000; 2672.000;    0.000
 853.77; 7216.000; 1896.000;    0.000
 853.92;11280.000; 1860.000;    0.000
 854.06;10864.000; 2184.000;    0.000
 854.21;13720.000; 2596.000;    0.000
 854.35; 8180.000; 1832.000;    0.000
 854.50;13320.000; 1892.000;    0.000
 854.64;13492.000; 2436.000;    0.000
 854.79;11612.000; 2484.000;    0.000
 854.93;11000.000; 1964.000;    0.000
 855.08;14828.000; 1924.000;    0.000
 855.22;16540.000; 2728.000;    0.000
 855.37;13564.000; 2516.000;    0.000
 855.51; 9144.000; 1856.000;    0.000
 855.66;11332.000; 1820.000;    0.000
 855.80;12144.000; 2444.000;    0.000
 855.95;10924.000; 2760.000;    0.000
 856.09;18164.000; 1916.000;    0.000
 856.24; 8616.000; 1884.000;    0.000
 856.38;11596.000; 2068.000;    0.000
 856.53;13860.000; 2336.000;    0.000
 856.67; 8764.000; 1840.000;    0.000
 856.82;11800.000; 1852.000;    0.000
 856.96; 8904.000; 2308.000;    0.000
 857.11;19032.000; 2656.000;    0.000
 857.25; 7524.000; 1784.000;    0.000
 857.40; 8436.000; 1808.000;    0.000
 857.54;16300.000; 2512.000;    0.000
 857.69;12224.000; 2248.000;    0.000
 857.83;11676.000; 1884.000;    0.000
 857.98;25532.000; 2044.000;    0.000
 858.12;10372.000; 2276.000;    0.000
 858.27;11724.000; 2588.000;    0.000
 858.41;10744.000; 1988.000;    0.000
 858.56;10116.000; 1864.000;    0.000
 858.70; 8804.000; 2220.000;    0.000
 858.85;10400.000; 2304.000;    0.000
 858.99; 6108.000; 1880.000;    0.000
 859.13;12264.000; 1756.000;    0.000
 859.28;14888.000; 2392.000;    0.000
 859.42;13704.000; 2540.000;    0.000
 859.57; 9556.000; 1936.000;    0.000
 859.71; 6732.000; 1772.000;    0.000
 859.86;15212.000; 2428.000;    0.000
 860.00;15476.000; 2276.000;    0.000
 860.15; 6148.000; 1872.000;    0.000
 860.29;11916.000; 1876.000;    0.000
 860.44;20248.000; 2388.000;    0.000
 860.58;19820.000; 3084.000;    0.000
 860.73;11128.000; 2100.000;    0.000
 860.87;14172.000; 1980.000;    0.000
 861.02; 9728.000; 2284.000;    0.000
 861.16;12752.000; 2804.000;    0.000
 861.30;12572.000; 1888.000;    0.000
 861.45; 8756.000; 1772.000;    0.000
 861.59; 8908.000; 2404.000;    0.000
 861.74;12512.000; 2380.000;    0.000
 861.88;11256.000; 1916.000;    0.000
 862.03; 9648.000; 1904.000;    0.000
 862.17;10732.000; 2516.000;    0.000
 862.32;10264.000; 2536.000;    0.000
 862.46;15296.000; 2044.000;    0.000
 862.60;11396.000; 1900.000;    0.000
 862.75;14764.000; 2612.000;    0.000
 862.89;12316.000; 2796.000;    0.000
 863.04; 9128.000; 1880.000;    0.000
 863.18;11104.000; 1912.000;    0.000
 863.33;11048.000; 2628.000;    0.000
 863.47;13516.000; 2732.000;    0.000
 863.62; 7696.000; 1936.000;    0.000
 863.76; 9080.000; 1908.000;    0.000
 863.90;16640.000; 2600.000;    0.000
 864.05;15300.000; 2616.000;    0.000
 864.19;18016.000; 2108.000;    0.000
 864.34; 8584.000; 1852.000;    0.000
 864.48;11172.000; 2500.000;    0.000
 864.63; 7896.000; 2412.000;    0.000
 864.77;10608.000; 1956.000;    0.000
 864.91;14628.000; 1944.000;    0.000
 865.06;11052.000; 2152.000;    0.000
 865.20;18612.000; 2440.000;    0.000
 865.35;11520.000; 1916.000;    0.000
 865.49;11472.000; 1900.000;    0.000
 865.64;12468.000; 2212.000;    0.000
 865.78;10632.000; 2792.000;    0.000
 865.92; 8104.000; 1852.000;    0.000
 866.07;15848.000; 1912.000;    0.000
 866.21;15004.000; 2308.000;    0.000
 866.36;20584.000; 2740.000;    0.000
 866.50;12768.000; 1848.000;    0.000
 866.65;19128.000; 2012.000;    0.000
 866.79; 9680.000; 2552.000;    0.000
 866.93;10192.000; 2580.000;    0.000
 867.08; 8980.000; 1832.000;    0.000
 867.22;20496.000; 2008.000;    0.000
 867.37;13324.000; 2728.000;    0.000
 867.51;14484.000; 2684.000;    0.000
 867.65;11692.000; 2072.000;    0.000
 867.80;16492.000; 1912.000;    0.000
 867.94;11920.000; 2248.000;    0.000
 868.09;13420.000; 2116.000;    0.000
 868.23;11276.000; 1980.000;    0.000
 868.37; 8836.000; 1944.000;    0.000
 868.52; 8936.000; 2256.000;    0.000
 868.66;11228.000; 2596.000;    0.000
 868.81; 8232.000; 1884.000;    0.000
 868.95;15392.000; 1872.000;    0.000
 869.09;10304.000; 2536.000;    0.000
 869.24;15844.000; 3140.000;    0.000
 869.38;15492.000; 1952.000;    0.000
 869.53;11588.000; 1868.000;    0.000
 869.67; 9492.000; 2164.000;    0.000
 869.81;14508.000; 2316.000;    0.000
 869.96;14248.000; 1892.000;    0.000
 870.10;16532.000; 2024.000;    0.000
 870.25;10616.000; 2676.000;    0.000
 870.39;11280.000; 2492.000;    0.000
 870.53; 9048.000; 1912.000;    0.000
 870.68; 9764.000; 1744.000;    0.000
 870.82; 9468.000; 2348.000;    0.000
 870.97;11312.000; 2400.000;    0.000
 871.11;16200.000; 1972.000;    0.000
 871.25;11200.000; 1840.000;    0.000
 871.40;13612.000; 2604.000;    0.000
 871.54;18484.000; 2620.000;    0.000
 871.68; 8828.000; 1788.000;    0.000
 871.83; 9296.000; 1780.000;    0.000
 871.97; 9880.000; 2544.000;    0.000
 872.12;13268.000; 2988.000;    0.000
 872.26; 9332.000; 1948.000;    0.000
 872.40; 8912.000; 1900.000;    0.000
 872.55; 9124.000; 2496.000;    0.000
 872.69;12784.000; 2680.000;    0.000
 872.83; 9208.000; 1944.000;    0.000
 872.98;10004.000; 1824.000;    0.000
 873.12; 9340.000; 2248.000;    0.000
 873.27;17716.000; 2432.000;    0.000
 873.41;11868.000; 1988.000;    0.000
 873.55;16436.000; 1916.000;    0.000
 873.70;13732.000; 2440.000;    0.000
 873.84;14096.000; 2388.000;    0.000
 873.98;10208.000; 1848.000;    0.000
 874.13;15216.000; 1912.000;    0.000
 874.27;12712.000; 2372.000;    0.000
 874.41;12880.000; 2552.000;    0.000
 874.56;22572.000; 2072.000;    0.000
 874.70; 7596.000; 1808.000;    0.000
 874.85;19988.000; 2776.000;    0.000
 874.99;13160.000; 2176.000;    0.000
 875.13; 8060.000; 1784.000;    0.000
 875.28;10592.000; 1800.000;    0.000
 875.42;18912.000; 2516.000;    0.000
 875.56;16228.000; 2512.000;    0.000
 875.71; 6984.000; 1876.000;    0.000
 875.85;17324.000; 2080.000;    0.000
 875.99;11484.000; 2368.000;    0.000
 876.14; 9948.000; 2388.000;    0.000
 876.28;17496.000; 2020.000;    0.000
 876.42; 6528.000; 1844.000;    0.000
 876.57;17068.000; 2264.000;    0.000
 876.71;12832.000; 2632.000;    0.000
 876.85;13732.000; 1944.000;    0.000
 877.00; 5104.000; 1844.000;    0.000
 877.14; 7536.000; 2280.000;    0.000
 877.28;17020.000; 2440.000;    0.000
 877.43;10868.000; 1868.000;    0.000
 877.57;11200.000; 1876.000;    0.000
 877.71; 9504.000; 2872.000;    0.000
 877.86;14436.000; 2548.000;    0.000
 878.00; 9264.000; 1900.000;    0.000
 878.14; 8496.000; 1864.000;    0.000
 878.29;10988.000; 2432.000;    0.000
 878.43;19860.000; 2700.000;    0.000
 878.57; 9800.000; 1920.000;    0.000
 878.72;10828.000; 1752.000;    0.000
 878.86;15012.000; 2456.000;    0.000
 879.00;10884.000; 2492.000;    0.000
 879.15; 9492.000; 1920.000;    0.000
 879.29; 9264.000; 1812.000;    0.000
 879.43; 9368.000; 2456.000;    0.000
 879.58;11028.000; 2264.000;    0.000
 879.72;13172.000; 1948.000;    0.000
 879.86;13536.000; 1852.000;    0.000
 880.01;21128.000; 2836.000;    0.000
 880.15;14396.000; 2552.000;    0.000
 880.29;13272.000; 2064.000;    0.000
 880.44; 9248.000; 1812.000;    0.000
 880.58; 8784.000; 2264.000;    0.000
 880.72;16032.000; 2548.000;    0.000
 880.87;14532.000; 1960.000;    0.000
 881.01; 6008.000; 1832.000;    0.000
 881.15;11716.000; 2540.000;    0.000
 881.29;14764.000; 2592.000;    0.000
 881.44; 7596.000; 1932.000;    0.000
 881.58;12384.000; 1816.000;    0.000
 881.72; 9840.000; 2412.000;    0.000
 881.87;13504.000; 2576.000;    0.000
 882.01;13412.000; 1892.000;    0.000
 882.15; 9696.000; 1836.000;    0.000
 882.30;11048.000; 2452.000;    0.000
 882.44;12024.000; 2724.000;    0.000
 882.58; 4620.000; 1728.000;    0.000
 882.73;18424.000; 1964.000;    0.000
 882.87;11152.000; 2292.000;    0.000
 883.01;13580.000; 2908.000;    0.000
 883.15; 9712.000; 1880.000;    0.000
 883.30; 9420.000; 1820.000;    0.000
 883.44;13636.000; 2724.000;    0.000
 883.58;12808.000; 2536.000;    0.000
 883.73;13964.000; 1912.000;    0.000
 883.87;12304.000; 1964.000;    0.000
 884.01;11240.000; 2376.000;    0.000
 884.15;14884.000; 2524.000;    0.000
 884.30;18044.000; 2056.000;    0.000
 884.44;12484.000; 1868.000;    0.000
 884.58;14336.000; 2320.000;    0.000
 884.73;15244.000; 2632.000;    0.000
 884.87; 8564.000; 1916.000;    0.000
 885.01;16624.000; 1920.000;    0.000
 885.15;14768.000; 2360.000;    0.000
 885.30;14512.000; 2712.000;    0.000
 885.44;11872.000; 1904.000;    0.000
 885.58;14788.000; 1852.000;    0.000
 885.73;11472.000; 2640.000;    0.000
 885.87;12112.000; 2532.000;    0.000
 886.01; 7708.000; 1828.000;    0.000
 886.15;17652.000; 1908.000;    0.000
 886.30;13264.000; 2344.000;    0.000
 886.44;11792.000; 2388.000;    0.000
 886.58; 8932.000; 1840.000;    0.000
 886.72;12216.000; 1764.000;    0.000
 886.87; 9244.000; 2180.000;    0.000
 887.01;14064.000; 2684.000;    0.000
 887.15; 9728.000; 1952.000;    0.000
 887.29;12764.000; 1852.000;    0.000
 887.44;10732.000; 2544.000;    0.000
 887.58;16364.000; 2696.000;    0.000
 887.72; 7836.000; 1856.000;    0.000
 887.87;10516.000; 1820.000;    0.000
 888.01;12884.000; 2408.000;    0.000
 888.15;15632.000; 2516.000;    0.000
 888.29;22132.000; 2092.000;    0.000
 888.44;14756.000; 1884.000;    0.000
 888.58;12508.000; 2220.000;    0.000
 888.72;12396.000; 2524.000;    0.000
 888.86;16412.000; 2112.000;    0.000
 889.01;20392.000; 2060.000;    0.000
 889.15;15372.000; 2384.000;    0.000
 889.29;13152.000; 2632.000;    0.000
 889.43; 9836.000; 1896.000;    0.000
 889.58;12216.000; 1928.000;    0.000
 889.72;13132.000; 2360.000;    0.000
 889.86;14912.000; 2852.000;    0.000
 890.00;11828.000; 1848.000;    0.000
 890.15;12004.000; 1888.000;    0.000
 890.29; 8124.000; 2424.000;    0.000
 890.43;12132.000; 2680.000;    0.000
 890.57;12964.000; 1936.000;    0.000
 890.72;10364.000; 1808.000;    0.000
 890.86;13504.000; 2532.000;    0.000
 891.00;10024.000; 2388.000;    0.000
 891.14;14500.000; 1892.000;    0.000
 891.28;14652.000; 2028.000;    0.000
 891.43;10496.000; 2568.000;    0.000
 891.57; 9704.000; 2376.000;    0.000
 891.71;11680.000; 1880.000;    0.000
 891.85;16492.000; 1908.000;    0.000
 892.00;13612.000; 2660.000;    0.000
 892.14;13168.000; 2636.000;    0.000
 892.28;15104.000; 2072.000;    0.000
 892.42;12772.000; 1936.000;    0.000
 892.57;12544.000; 2604.000;    0.000
 892.71; 8812.000; 2492.000;    0.000
 892.85;13172.000; 2012.000;    0.000
 892.99;14604.000; 1904.000;    0.000
 893.13;12300.000; 2796.000;    0.000
 893.28;11336.000; 2364.000;    0.000
 893.42; 8748.000; 1816.000;    0.000
 893.56;10568.000; 1968.000;    0.000
 893.70; 9424.000; 2156.000;    0.000
 893.84;18012.000; 2864.000;    0.000
 893.99;10088.000; 1984.000;    0.000
 894.13;14700.000; 2020.000;    0.000
 894.27; 9220.000; 2188.000;    0.000
 894.41;14700.000; 2520.000;    0.000
 894.56; 8316.000; 1988.000;    0.000
 894.70;14600.000; 1948.000;    0.000
 894.84;12108.000; 2564.000;    0.000
 894.98;14116.000; 2708.000;    0.000
 895.12;11312.000; 2036.000;    0.000
 895.27; 8852.000; 1856.000;    0.000
 895.41;13720.000; 2560.000;    0.000
 895.55; 9816.000; 2300.000;    0.000
 895.69;10372.000; 1908.000;    0.000
 895.83;17328.000; 1928.000;    0.000
 895.98; 9508.000; 2420.000;    0.000
 896.12;13836.000; 2396.000;    0.000
 896.26;16948.000; 2100.000;    0.000
 896.40;14812.000; 1972.000;    0.000
 896.54;11172.000; 2260.000;    0.000
 896.69;10480.000; 2240.000;    0.000
 896.83; 7360.000; 1932.000;    0.000
 896.97; 8460.000; 1804.000;    0.000
 897.11;10280.000; 2728.000;    0.000
 897.25;18860.000; 2320.000;    0.000
 897.39; 9060.000; 1856.000;    0.000
 897.54;13704.000; 1932.000;    0.000
 897.68;17744.000; 2396.000;    0.000
 897.82;13604.000; 2352.000;    0.000
 897.96;11148.000; 1888.000;    0.000
 898.10;11908.000; 1864.000;    0.000
 898.25;10916.000; 2588.000;    0.000
 898.39; 9820.000; 2396.000;    0.000
 898.53;12244.000; 1896.000;    0.000
 898.67;11748.000; 1912.000;    0.000
 898.81;10964.000; 2680.000;    0.000
 898.95;14632.000; 2812.000;    0.000
 899.10;13540.000; 2064.000;    0.000
 899.24;14348.000; 2024.000;    0.000
 899.38;12888.000; 2296.000;    0.000
 899.52;10504.000; 2436.000;    0.000
 899.66;14076.000; 2012.000;    0.000
 899.81;14592.000; 2000.000;    0.000
 899.95;16020.000; 2496.000;    0.000
 900.09; 9576.000; 2236.000;    0.000
 900.23;12000.000; 1976.000;    0.000
 900.37; 7732.000; 1832.000;    0.000
 900.51; 9348.000; 2416.000;    0.000
 900.65;16352.000; 2664.000;    0.000
 900.80; 9784.000; 1848.000;    0.000
 900.94; 9992.000; 1940.000;    0.000
 901.08;10356.000; 2436.000;    0.000
 901.22;11848.000; 2624.000;    0.000
 901.36;18184.000; 2012.000;    0.000
 901.50;16532.000; 1960.000;    0.000
 901.65; 8384.000; 2256.000;    0.000
 901.79;10792.000; 2608.000;    0.000
 901.93;12120.000; 1940.000;    0.000
 902.07;13924.000; 1900.000;    0.000
 902.21;10380.000; 2168.000;    0.000
 902.35;16980.000; 2596.000;    0.000
 902.50;18652.000; 1988.000;    0.000
 902.64;12992.000; 1924.000;    0.000
 902.78;13928.000; 2376.000;    0.000
 902.92;13656.000; 2428.000;    0.000
 903.06; 8352.000; 2024.000;    0.000
 903.20;13116.000; 1984.000;    0.000
 903.34;11784.000; 2216.000;    0.000
 903.49; 9812.000; 2360.000;    0.000
 903.63;11900.000; 1956.000;    0.000
 903.77; 7408.000; 2028.000;    0.000
 903.91;11164.000; 2660.000;    0.000
 904.05;13256.000; 2536.000;    0.000
 904.19;13004.000; 1784.000;    0.000
 904.33;12132.000; 1780.000;    0.000
 904.47; 9944.000; 2420.000;    0.000
 904.62;15296.000; 2256.000;    0.000
 904.76;12308.000; 1976.000;    0.000
 904.90;20548.000; 2096.000;    0.000
 905.04;15136.000; 2472.000;    0.000
 905.18; 9276.000; 2380.000;    0.000
 905.32;15352.000; 1972.000;    0.000
 905.46; 9164.000; 1912.000;    0.000
 905.60;14416.000; 2788.000;    0.000
 905.75;11804.000; 2752.000;    0.000
 905.89; 7892.000; 1904.000;    0.000
 906.03; 8512.000; 1864.000;    0.000
 906.17;11664.000; 2504.000;    0.000
 906.31;13344.000; 2760.000;    0.000
 906.45; 9336.000; 1892.000;    0.000
 906.59; 9880.000; 1968.000;    0.000
 906.73;13156.000; 2424.000;    0.000
 906.88;12640.000; 2432.000;    0.000
 907.02;10348.000; 1868.000;    0.000
 907.16;10344.000; 1864.000;    0.000
 907.30; 9512.000; 2320.000;    0.000
 907.44;12084.000; 2412.000;    0.000
 907.58;18688.000; 2052.000;    0.000
 907.72;14088.000; 1924.000;    0.000
 907.86;11316.000; 2300.000;    0.000
 908.00;10940.000; 2704.000;    0.000
 908.15;10892.000; 1968.000;    0.000
 908.29;11416.000; 1948.000;    0.000
 908.43;13020.000; 2284.000;    0.000
 908.57;14552.000; 2404.000;    0.000
 908.71;12860.000; 1988.000;    0.000
 908.85;16168.000; 1916.000;    0.000
 908.99;14952.000; 2552.000;    0.000
 909.13; 9872.000; 2484.000;    0.000
 909.27;10276.000; 1928.000;    0.000
 909.41;17004.000; 2004.000;    0.000
 909.56;15740.000; 2388.000;    0.000
 909.70;13308.000; 2580.000;    0.000
 909.84; 8588.000; 2012.000;    0.000
 909.98;11744.000; 1932.000;    0.000
 910.12; 9316.000; 2264.000;    0.000
 910.26;16900.000; 2768.000;    0.000
 910.40; 9456.000; 1864.000;    0.000
 910.54;14672.000; 1996.000;    0.000
 910.68;13524.000; 2740.000;    0.000
 910.82;16204.000; 2712.000;    0.000
 910.96; 9968.000; 1940.000;    0.000
 911.10;11152.000; 1896.000;    0.000
 911.25;17280.000; 2504.000;    0.000
 911.39;11084.000; 2592.000;    0.000
 911.53;12480.000; 1948.000;    0.000
 911.67;12116.000; 1888.000;    0.000
 911.81; 8312.000; 2208.000;    0.000
 911.95;14380.000; 2644.000;    0.000
 912.09; 7216.000; 1788.000;    0.000
 912.23;12536.000; 2032.000;    0.000
 912.37;16376.000; 2332.000;    0.000
 912.51;10436.000; 2352.000;    0.000
 912.65;18724.000; 2128.000;    0.000
 912.79;12064.000; 1960.000;    0.000
 912.93;12120.000; 2488.000;    0.000
 913.08;10076.000; 2672.000;    0.000
 913.22;10396.000; 1976.000;    0.000
 913.36;15096.000; 2056.000;    0.000
 913.50;19312.000; 2700.000;    0.000
 913.64;10780.000; 2540.000;    0.000
 913.78;13552.000; 1932.000;    0.000
 913.92;10912.000; 1888.000;    0.000
 914.06;14916.000; 2340.000;    0.000
 914.20;13868.000; 2432.000;    0.000
 914.34;10512.000; 1928.000;    0.000
 914.48; 8936.000; 1888.000;    0.000
 914.62; 7268.000; 2620.000;    0.000
 914.76;13996.000; 2444.000;    0.000
 914.90;10692.000; 1964.000;    0.000
 915.04;10948.000; 1932.000;    0.000
 915.18;14264.000; 2376.000;    0.000
 915.32; 9820.000; 2656.000;    0.000
 915.46; 7952.000; 2012.000;    0.000
 915.61;13656.000; 1960.000;    0.000
 915.75; 9800.000; 2508.000;    0.000
 915.89;10004.000; 2492.000;    0.000
 916.03;17068.000; 2084.000;    0.000
 916.17;11000.000; 1960.000;    0.000
 916.31;10036.000; 2492.000;    0.000
 916.45;11244.000; 2568.000;    0.000
 916.59; 8728.000; 1864.000;    0.000
 916.73;14076.000; 1924.000;    0.000
 916.87;10120.000; 2116.000;    0.000
 917.01;13932.000; 2348.000;    0.000
 917.15; 9772.000; 1956.000;    0.000
 917.29;11404.000; 1820.000;    0.000
 917.43;11196.000; 2272.000;    0.000
 917.57;12012.000; 2452.000;    0.000
 917.71;11208.000; 2040.000;    0.000
 917.85; 8544.000; 1928.000;    0.000
 917.99;11624.000; 2896.000;    0.000
 918.13;12516.000; 2496.000;    0.000
 918.27; 9968.000; 1920.000;    0.000
 918.41;17284.000; 1952.000;    0.000
 918.55;14904.000; 2312.000;    0.000
 918.69;12928.000; 2596.000;    0.000
 918.83;13776.000; 1932.000;    0.000
 918.97;15912.000; 1924.000;    0.000
 919.11;10640.000; 2348.000;    0.000
 919.25;10204.000; 2196.000;    0.000
 919.39; 9468.000; 1988.000;    0.000
 919.53;11480.000; 2036.000;    0.000
 919.67;11896.000; 2428.000;    0.000
 919.81;10624.000; 2500.000;    0.000
 919.95;24416.000; 2132.000;    0.000
 920.09;16044.000; 1984.000;    0.000
 920.23; 9376.000; 2552.000;    0.000
 920.37;16032.000; 2876.000;    0.000
 920.51;16936.000; 1988.000;    0.000
 920.65;16152.000; 2032.000;    0.000
 920.79;16976.000; 2640.000;    0.000
 920.93; 8940.000; 2492.000;    0.000
 921.07;12608.000; 1944.000;    0.000
 921.21;13556.000; 1932.000;    0.000
 921.35; 9596.000; 2412.000;    0.000
 921.49;11668.000; 2476.000;    0.000
 921.63;16980.000; 2060.000;    0.000
 921.77;17420.000; 1976.000;    0.000
 921.91; 9168.000; 2052.000;    0.000
 922.05;13056.000; 2644.000;    0.000
 922.19;11972.000; 2016.000;    0.000
 922.33; 8412.000; 1960.000;    0.000
 922.47;13500.000; 2724.000;    0.000
 922.61;13760.000; 2740.000;    0.000
 922.75;14316.000; 2052.000;    0.000
 922.89;13876.000; 1972.000;    0.000
 923.03;10412.000; 2504.000;    0.000
 923.17;12104.000; 2312.000;    0.000
 923.31;14544.000; 2052.000;    0.000
 923.45;12340.000; 1940.000;    0.000
 923.59;19320.000; 2508.000;    0.000
 923.73; 8772.000; 2740.000;    0.000
 923.87;12416.000; 2020.000;    0.000
 924.01;14336.000; 1888.000;    0.000
 924.15;12096.000; 2604.000;    0.000
 924.29;10992.000; 2788.000;    0.000
 924.43;11668.000; 1964.000;    0.000
 924.57;11404.000; 1896.000;    0.000
 924.71;13904.000; 2316.000;    0.000
 924.85;16808.000; 2516.000;    0.000
 924.99;16276.000; 1972.000;    0.000
 925.13; 7232.000; 1932.000;    0.000
 925.27;16532.000; 2320.000;    0.000
 925.41;13840.000; 2492.000;    0.000
 925.55; 8068.000; 1924.000;    0.000
 925.69;13024.000; 1996.000;    0.000
 925.83;12024.000; 2264.000;    0.000
 925.97;12364.000; 2404.000;    0.000
 926.11;10760.000; 1944.000;    0.000
 926.25;14508.000; 1952.000;    0.000
 926.39;11864.000; 2712.000;    0.000
 926.53;11024.000; 2344.000;    0.000
 926.67;12376.000; 1932.000;    0.000
 926.81; 7016.000; 1936.000;    0.000
 926.95;10892.000; 2352.000;    0.000
 927.09;11308.000; 2452.000;    0.000
 927.23; 9452.000; 1976.000;    0.000
 927.36;17624.000; 2016.000;    0.000
 927.50;10048.000; 2176.000;    0.000
 927.64; 7048.000; 2268.000;    0.000
 927.78; 6392.000; 1872.000;    0.000
 927.92;10268.000; 1932.000;    0.000
 928.06;11752.000; 2436.000;    0.000
 928.20;18408.000; 2480.000;    0.000
 928.34;19036.000; 2156.000;    0.000
 928.48;13220.000; 2020.000;    0.000
 928.62;18472.000; 2584.000;    0.000
 928.76;18152.000; 2964.000;    0.000
 928.90;18188.000; 2044.000;    0.000
 929.04;11984.000; 2004.000;    0.000
 929.18;10028.000; 2268.000;    0.000
 929.32; 8364.000; 2360.000;    0.000
 929.46;15348.000; 1952.000;    0.000
 929.60;12188.000; 1836.000;    0.000
 929.74; 7504.000; 2492.000;    0.000
 929.87;16752.000; 2456.000;    0.000
 930.01; 6824.000; 1912.000;    0.000
 930.15; 8244.000; 1856.000;    0.000
 930.29;11000.000; 2188.000;    0.000
 930.43;14248.000; 2388.000;    0.000
 930.57;13900.000; 2184.000;    0.000
 930.71;11584.000; 1844.000;    0.000
 930.85;10836.000; 2304.000;    0.000
 930.99;11160.000; 2560.000;    0.000
 931.13; 5228.000; 1900.000;    0.000
 931.27;13868.000; 2052.000;    0.000
 931.41;10560.000; 2404.000;    0.000
 931.55;17784.000; 2732.000;    0.000
 931.68; 7668.000; 1836.000;    0.000
 931.82;12376.000; 1916.000;    0.000
 931.96;13756.000; 2580.000;    0.000
 932.10;17424.000; 2660.000;    0.000
 932.24;11524.000; 2092.000;    0.000
 932.38;10300.000; 1960.000;    0.000
 932.52;13276.000; 2580.000;    0.000
 932.66; 9372.000; 2716.000;    0.000
 932.80;12864.000; 2000.000;    0.000
 932.94;14728.000; 2032.000;    0.000
 933.08;10144.000; 2232.000;    0.000
 933.22;10564.000; 2868.000;    0.000
 933.35;10176.000; 2032.000;    0.000
 933.49;12068.000; 2040.000;    0.000
 933.63;13836.000; 2396.000;    0.000
 933.77;18824.000; 2864.000;    0.000
 933.91;14452.000; 1992.000;    0.000
 934.05;17116.000; 2048.000;    0.000
 934.19;12644.000; 2544.000;    0.000
 934.33;17752.000; 2644.000;    0.000
 934.47; 9068.000; 1876.000;    0.000
 934.61; 9520.000; 2000.000;    0.000
 934.74; 7680.000; 2280.000;    0.000
 934.88;12284.000; 2612.000;    0.000
 935.02; 8600.000; 1896.000;    0.000
 935.16;14632.000; 1984.000;    0.000
 935.30;11268.000; 2644.000;    0.000
 935.44;16420.000; 2588.000;    0.000
 935.58; 8580.000; 1820.000;    0.000
 935.72;17800.000; 2072.000;    0.000
 935.86;10916.000; 2536.000;    0.000
 935.99; 8056.000; 2664.000;    0.000
 936.13; 8248.000; 1856.000;    0.000
 936.27;14236.000; 2048.000;    0.000
 936.41;11820.000; 2328.000;    0.000
 936.55;24664.000; 2744.000;    0.000
 936.69; 8944.000; 1924.000;    0.000
 936.83; 7596.000; 1808.000;    0.000
 936.97;11812.000; 2428.000;    0.000
 937.10;10908.000; 2488.000;    0.000
 937.24;11368.000; 2012.000;    0.000
 937.38;11216.000; 1948.000;    0.000
 937.52;10120.000; 2284.000;    0.000
 937.66;31364.000; 3264.000;    0.000
 937.80;10592.000; 1980.000;    0.000
 937.94;13464.000; 1868.000;    0.000
 938.08;17244.000; 2552.000;    0.000
 938.21;14840.000; 2700.000;    0.000
 938.35;11292.000; 1988.000;    0.000
 938.49;11704.000; 1936.000;    0.000
 938.63;17760.000; 2552.000;    0.000
 938.77;14472.000; 2416.000;    0.000
 938.91;18216.000; 2144.000;    0.000
 939.05;14092.000; 2080.000;    0.000
 939.18;11184.000; 2524.000;    0.000
 939.32;15564.000; 2468.000;    0.000
 939.46;15480.000; 1972.000;    0.000
 939.60;12856.000; 1888.000;    0.000
 939.74;13348.000; 2296.000;    0.000
 939.88;19020.000; 2896.000;    0.000
 940.02;12204.000; 1916.000;    0.000
 940.15;13664.000; 1960.000;    0.000
 940.29;16332.000; 2980.000;    0.000
 940.43;18392.000; 2500.000;    0.000
 940.57;12828.000; 1972.000;    0.000
 940.71;10340.000; 1884.000;    0.000
 940.85;20904.000; 2920.000;    0.000
 940.98;12268.000; 2432.000;    0.000
 941.12; 8684.000; 1952.000;    0.000
 941.26;15440.000; 2092.000;    0.000
 941.40;17092.000; 2548.000;    0.000
 941.54;10152.000; 2384.000;    0.000
 941.68; 9536.000; 1880.000;    0.000
 941.82;13652.000; 1980.000;    0.000
 941.95;16840.000; 2436.000;    0.000
 942.09; 9780.000; 2368.000;    0.000
 942.23;11744.000; 1896.000;    0.000
 942.37;16664.000; 2012.000;    0.000
 942.51;14816.000; 2684.000;    0.000
 942.65;13248.000; 2416.000;    0.000
 942.78;10260.000; 2036.000;    0.000
 942.92;12084.000; 1944.000;    0.000
 943.06;13644.000; 2476.000;    0.000
 943.20;14604.000; 2280.000;    0.000
 943.34;14552.000; 2080.000;    0.000
 943.47;13808.000; 2080.000;    0.000
 943.61;11188.000; 2388.000;    0.000
 943.75;20828.000; 2956.000;    0.000
 943.89; 9960.000; 1872.000;    0.000
